POD;N_Righe;N_Mesi;Tot_NaN_Q;Tot_Celle;Completezza [%]
99999E00024942;920;15;8;88320;99.99
99999E00024952;980;16;8;94080;99.99
99999E00024960;920;15;8;88320;99.99
99999E00024965;920;15;8;88320;99.99
99999E00024967;798;13;8;76608;99.99
99999E00024978;980;16;8;94080;99.99
99999E00024983;1100;18;8;105600;99.99
99999E00024986;1100;18;8;105600;99.99
99999E00024988;1100;18;8;105600;99.99
99999E00024990;858;14;8;82368;99.99
99999E00025005;1100;18;8;105600;99.99
99999E00025008;920;15;8;88320;99.99
99999E00025010;920;15;8;88320;99.99
99999E00025021;1100;18;8;105600;99.99
99999E00025028;1100;18;8;105600;99.99
99999E00025029;920;15;8;88320;99.99
99999E00025030;1100;18;8;105600;99.99
99999E00025033;858;14;8;82368;99.99
99999E00025041;1100;18;8;105600;99.99
99999E00025047;1100;18;8;105600;99.99
99999E00025049;1100;18;8;105600;99.99
99999E00025050;1100;18;8;105600;99.99
99999E00025074;1100;18;8;105600;99.99
99999E00025097;1100;18;8;105600;99.99
99999E00025109;920;15;8;88320;99.99
99999E00025118;1100;18;8;105600;99.99
99999E00025122;798;13;8;76608;99.99
99999E00025124;1100;18;8;105600;99.99
99999E00025138;858;14;8;82368;99.99
99999E00025140;798;13;8;76608;99.99
99999E00025141;920;15;8;88320;99.99
99999E00025146;1100;18;8;105600;99.99
99999E00025154;980;16;8;94080;99.99
99999E00025155;980;16;8;94080;99.99
99999E00025160;1100;18;8;105600;99.99
99999E00025179;1100;18;8;105600;99.99
99999E00025181;920;15;8;88320;99.99
99999E00025190;1100;18;8;105600;99.99
99999E00025199;980;16;8;94080;99.99
99999E00025202;1100;18;8;105600;99.99
99999E00025208;1100;18;8;105600;99.99
99999E00025217;980;16;8;94080;99.99
99999E00025218;980;16;8;94080;99.99
99999E00025219;980;16;8;94080;99.99
99999E00025220;798;13;8;76608;99.99
99999E00025221;980;16;8;94080;99.99
99999E00025222;980;16;8;94080;99.99
99999E00025223;980;16;8;94080;99.99
99999E00025224;920;15;8;88320;99.99
99999E00025225;798;13;8;76608;99.99
99999E00025235;1100;18;8;105600;99.99
99999E00025238;1042;17;8;100032;99.99
99999E00025239;1042;17;8;100032;99.99
99999E00025240;1100;18;8;105600;99.99
99999E00025255;920;15;8;88320;99.99
99999E00025265;2200;18;16;211200;99.99
99999E00025267;1100;18;8;105600;99.99
99999E00025276;858;14;8;82368;99.99
99999E00025284;980;16;8;94080;99.99
99999E00025286;1042;17;8;100032;99.99
99999E00025292;920;15;8;88320;99.99
99999E00025304;1100;18;8;105600;99.99
99999E00025310;920;15;8;88320;99.99
99999E00025313;1100;18;8;105600;99.99
99999E00025314;1100;18;8;105600;99.99
99999E00025330;1100;18;8;105600;99.99
99999E00025338;1100;18;8;105600;99.99
99999E00025353;1042;17;8;100032;99.99
99999E00025358;1100;18;8;105600;99.99
99999E00025359;1042;17;8;100032;99.99
99999E00025361;980;16;8;94080;99.99
99999E00025362;1100;18;8;105600;99.99
99999E00025373;1100;18;8;105600;99.99
99999E00025376;858;14;8;82368;99.99
99999E00025379;1100;18;8;105600;99.99
99999E00025387;1100;18;8;105600;99.99
99999E00025460;858;14;8;82368;99.99
99999E00025481;920;15;8;88320;99.99
99999E00025482;1042;17;8;100032;99.99
99999E00025490;980;16;8;94080;99.99
99999E00025495;1960;16;16;188160;99.99
99999E00025499;980;16;8;94080;99.99
99999E00025500;1042;17;8;100032;99.99
99999E00025501;1100;18;8;105600;99.99
99999E00025507;1100;18;8;105600;99.99
99999E00025516;1100;18;8;105600;99.99
99999E00025532;1100;18;8;105600;99.99
99999E00025533;1100;18;8;105600;99.99
99999E00025534;1100;18;8;105600;99.99
99999E00025544;1100;18;8;105600;99.99
99999E00025547;1100;18;8;105600;99.99
99999E00025548;1100;18;8;105600;99.99
99999E00025552;1100;18;8;105600;99.99
99999E00025555;1042;17;8;100032;99.99
99999E00025559;980;16;8;94080;99.99
99999E00025560;920;15;8;88320;99.99
99999E00025570;1100;18;8;105600;99.99
99999E00025581;920;15;8;88320;99.99
99999E00025582;858;14;8;82368;99.99
99999E00025583;920;15;8;88320;99.99
99999E00025586;858;14;8;82368;99.99
99999E00025590;1100;18;8;105600;99.99
99999E00025591;1650;18;12;158400;99.99
99999E00025598;1100;18;8;105600;99.99
99999E00025600;1100;18;8;105600;99.99
99999E00025602;722;12;8;69312;99.99
99999E00025611;1100;18;8;105600;99.99
99999E00025613;1100;18;8;105600;99.99
99999E00025614;1100;18;8;105600;99.99
99999E00025615;1100;18;8;105600;99.99
99999E00025616;1100;18;8;105600;99.99
99999E00025617;798;13;8;76608;99.99
99999E00025618;798;13;8;76608;99.99
99999E00025620;798;13;8;76608;99.99
99999E00025621;798;13;8;76608;99.99
99999E00025623;798;13;8;76608;99.99
99999E00025633;920;15;8;88320;99.99
99999E00025634;858;14;8;82368;99.99
99999E00025635;920;15;8;88320;99.99
99999E00025637;920;15;8;88320;99.99
99999E00025640;920;15;8;88320;99.99
99999E00025645;920;15;8;88320;99.99
99999E00025647;920;15;8;88320;99.99
99999E00025648;920;15;8;88320;99.99
99999E00025649;920;15;8;88320;99.99
99999E00025650;920;15;8;88320;99.99
99999E00025653;798;13;8;76608;99.99
99999E00025654;920;15;8;88320;99.99
99999E00025660;980;16;8;94080;99.99
99999E00025666;858;14;8;82368;99.99
99999E00025668;1042;17;8;100032;99.99
99999E00025669;980;16;8;94080;99.99
99999E00025670;1100;18;8;105600;99.99
99999E00025673;1100;18;8;105600;99.99
99999E00025677;1042;17;8;100032;99.99
99999E00025678;1100;18;8;105600;99.99
99999E00025679;980;16;8;94080;99.99
99999E00025681;858;14;8;82368;99.99
99999E00025685;1100;18;8;105600;99.99
99999E00025687;798;13;8;76608;99.99
99999E00025688;798;13;8;76608;99.99
99999E00025690;1042;17;8;100032;99.99
99999E00025697;1100;18;8;105600;99.99
99999E00025698;1100;18;8;105600;99.99
99999E00025699;1100;18;8;105600;99.99
99999E00025702;1100;18;12;105600;99.99
99999E00025703;1100;18;8;105600;99.99
99999E00025704;1100;18;8;105600;99.99
99999E00025707;1042;17;8;100032;99.99
99999E00025712;1100;18;8;105600;99.99
99999E00025714;1100;18;8;105600;99.99
99999E00025723;980;16;8;94080;99.99
99999E00025735;1100;18;8;105600;99.99
99999E00025736;1100;18;8;105600;99.99
99999E00025764;1100;18;8;105600;99.99
99999E00025765;1042;17;8;100032;99.99
99999E00025772;1100;18;8;105600;99.99
99999E00025773;1100;18;8;105600;99.99
99999E00025775;1100;18;8;105600;99.99
99999E00025776;1100;18;8;105600;99.99
99999E00025778;1100;18;8;105600;99.99
99999E00025780;1100;18;8;105600;99.99
99999E00025781;1100;18;8;105600;99.99
99999E00025789;1100;18;8;105600;99.99
99999E00025790;1100;18;8;105600;99.99
99999E00025795;1042;17;8;100032;99.99
99999E00025801;1042;17;8;100032;99.99
99999E00025804;2232;18;77;214272;99.96
99999E00025806;1100;18;8;105600;99.99
99999E00025817;1840;15;16;176640;99.99
99999E00025826;1100;18;8;105600;99.99
99999E00025831;920;15;8;88320;99.99
99999E00025839;920;15;8;88320;99.99
99999E00025841;920;15;8;88320;99.99
99999E00025843;980;16;8;94080;99.99
99999E00025846;1100;18;8;105600;99.99
99999E00025852;920;15;8;88320;99.99
99999E00025856;1100;18;8;105600;99.99
99999E00025868;1042;17;8;100032;99.99
99999E00025870;1100;18;8;105600;99.99
99999E00025873;1650;18;12;158400;99.99
99999E00025883;1042;17;8;100032;99.99
99999E00025887;1100;18;8;105600;99.99
99999E00025888;920;15;8;88320;99.99
99999E00025891;920;15;8;88320;99.99
99999E00025894;1100;18;8;105600;99.99
99999E00025903;858;14;8;82368;99.99
99999E00025910;858;14;8;82368;99.99
99999E00025912;1042;17;8;100032;99.99
99999E00025913;1042;17;8;100032;99.99
99999E00025915;920;15;8;88320;99.99
99999E00025922;1100;18;8;105600;99.99
99999E00025927;1650;18;12;158400;99.99
99999E00025933;798;13;8;76608;99.99
99999E00025944;1287;14;12;123552;99.99
99999E00025949;1042;17;8;100032;99.99
99999E00025950;1840;15;16;176640;99.99
99999E00025969;1100;18;8;105600;99.99
99999E00025989;1716;14;16;164736;99.99
99999E00025990;1100;18;8;105600;99.99
99999E00025991;1100;18;8;105600;99.99
99999E00026004;920;15;8;88320;99.99
99999E00026007;920;15;8;88320;99.99
99999E00026008;908;15;8;87168;99.99
99999E00026009;980;16;8;94080;99.99
99999E00026011;1100;18;8;105600;99.99
99999E00026013;1100;18;8;105600;99.99
99999E00026018;798;13;8;76608;99.99
99999E00026019;1042;17;8;100032;99.99
99999E00026020;980;16;8;94080;99.99
99999E00026029;858;14;8;82368;99.99
99999E00026032;798;13;8;76608;99.99
99999E00026039;1100;18;8;105600;99.99
99999E00026040;1650;18;12;158400;99.99
99999E00026042;920;15;8;88320;99.99
99999E00026043;920;15;8;88320;99.99
99999E00026047;920;15;8;88320;99.99
99999E00026048;1100;18;8;105600;99.99
99999E00026049;1100;18;12;105600;99.99
99999E00026050;1100;18;8;105600;99.99
99999E00026051;798;13;8;76608;99.99
99999E00026052;920;15;8;88320;99.99
99999E00026053;980;16;8;94080;99.99
99999E00026055;960;16;8;92160;99.99
99999E00026062;858;14;8;82368;99.99
99999E00026068;1716;14;16;164736;99.99
99999E00026075;858;14;8;82368;99.99
99999E00026083;1042;17;8;100032;99.99
99999E00026089;1100;18;8;105600;99.99
99999E00026100;1100;18;8;105600;99.99
99999E00026107;2200;18;16;211200;99.99
99999E00026112;1100;18;8;105600;99.99
99999E00026158;1100;18;8;105600;99.99
99999E00026159;1100;18;8;105600;99.99
99999E00026160;2200;18;16;211200;99.99
99999E00026161;1100;18;8;105600;99.99
99999E00026168;980;16;8;94080;99.99
99999E00026178;1100;18;8;105600;99.99
99999E00026179;920;15;8;88320;99.99
99999E00026188;1100;18;8;105600;99.99
99999E00026189;1100;18;8;105600;99.99
99999E00026193;1100;18;8;105600;99.99
99999E00026195;2165;15;20;207840;99.99
99999E00026221;1100;18;8;105600;99.99
99999E00026225;1100;18;8;105600;99.99
99999E00026227;1100;18;8;105600;99.99
99999E00026233;1100;18;8;105600;99.99
99999E00026234;1100;18;8;105600;99.99
99999E00026250;858;14;8;82368;99.99
99999E00026251;858;14;8;82368;99.99
99999E00026252;858;14;8;82368;99.99
99999E00026254;858;14;8;82368;99.99
99999E00026276;1100;18;8;105600;99.99
99999E00026279;1100;18;8;105600;99.99
99999E00026282;1100;18;8;105600;99.99
99999E00026283;1100;18;8;105600;99.99
99999E00026285;1100;18;8;105600;99.99
99999E00026290;1100;18;8;105600;99.99
99999E00026307;1650;18;12;158400;99.99
99999E00026329;920;15;8;88320;99.99
99999E00026330;798;13;8;76608;99.99
99999E00026345;1100;18;8;105600;99.99
99999E00026346;1100;18;8;105600;99.99
99999E00026364;1100;18;8;105600;99.99
99999E00026369;1100;18;8;105600;99.99
99999E00026383;1100;18;8;105600;99.99
99999E00026391;1100;18;8;105600;99.99
99999E00026401;1100;18;8;105600;99.99
99999E00026402;1100;18;8;105600;99.99
99999E00026409;798;13;8;76608;99.99
99999E00026411;920;15;8;88320;99.99
99999E00026414;1100;18;8;105600;99.99
99999E00026419;920;15;8;88320;99.99
99999E00026423;980;16;8;94080;99.99
99999E00026450;1042;17;8;100032;99.99
99999E00026455;1100;18;8;105600;99.99
99999E00026456;1100;18;8;105600;99.99
99999E00026457;1100;18;8;105600;99.99
99999E00026465;1318;18;8;126528;99.99
99999E00026467;1042;17;8;100032;99.99
99999E00026471;858;14;8;82368;99.99
99999E00026473;1100;18;8;105600;99.99
99999E00026477;1042;17;8;100032;99.99
99999E00026481;920;15;8;88320;99.99
99999E00026483;1100;18;8;105600;99.99
99999E00026498;1042;17;8;100032;99.99
99999E00026500;1100;18;8;105600;99.99
99999E00026502;1100;18;8;105600;99.99
99999E00026504;980;16;8;94080;99.99
99999E00026505;980;16;8;94080;99.99
99999E00026506;980;16;8;94080;99.99
99999E00026517;1042;17;8;100032;99.99
99999E00026518;1042;17;8;100032;99.99
99999E00026519;1042;17;8;100032;99.99
99999E00026520;798;13;8;76608;99.99
99999E00026530;1100;18;8;105600;99.99
99999E00026533;1100;18;8;105600;99.99
99999E00026537;1100;18;8;105600;99.99
99999E00026550;798;13;8;76608;99.99
99999E00026551;920;15;8;88320;99.99
99999E00026554;798;13;8;76608;99.99
99999E00026556;1100;18;8;105600;99.99
99999E00026566;980;16;8;94080;99.99
99999E00026572;858;14;8;82368;99.99
99999E00026574;1100;18;8;105600;99.99
99999E00026575;920;15;8;88320;99.99
99999E00026577;920;15;8;88320;99.99
99999E00026590;2084;17;16;200064;99.99
99999E00026591;1100;18;8;105600;99.99
99999E00026594;2200;18;16;211200;99.99
99999E00026603;1100;18;8;105600;99.99
99999E00026631;1100;18;8;105600;99.99
99999E00026642;1100;18;8;105600;99.99
99999E00026644;1716;14;16;164736;99.99
99999E00026648;798;13;8;76608;99.99
99999E00026650;2230;17;20;214080;99.99
99999E00026658;2084;17;16;200064;99.99
99999E00026674;920;15;8;88320;99.99
99999E00026686;1100;18;8;105600;99.99
99999E00026687;1042;17;8;100032;99.99
99999E00026692;1100;18;8;105600;99.99
99999E00026697;1042;17;8;100032;99.99
99999E00026701;1716;14;16;164736;99.99
99999E00026708;1100;18;8;105600;99.99
99999E00026709;1100;18;8;105600;99.99
99999E00026719;1960;16;16;188160;99.99
99999E00026720;980;16;8;94080;99.99
99999E00026723;920;15;8;88320;99.99
99999E00026728;2200;18;16;211200;99.99
99999E00026731;920;15;8;88320;99.99
99999E00026734;1100;18;8;105600;99.99
99999E00026745;858;14;8;82368;99.99
99999E00026758;1100;18;8;105600;99.99
99999E00026773;2200;18;16;211200;99.99
99999E00026774;1314;18;8;126144;99.99
99999E00026776;1100;18;8;105600;99.99
99999E00026777;1100;18;8;105600;99.99
99999E00026778;1960;16;16;188160;99.99
99999E00026789;1100;18;8;105600;99.99
99999E00026798;1100;18;8;105600;99.99
99999E00026808;920;15;8;88320;99.99
99999E00026818;858;14;8;82368;99.99
99999E00026834;1100;18;8;105600;99.99
99999E00026835;1100;18;12;105600;99.99
99999E00026841;1100;18;8;105600;99.99
99999E00026850;2200;18;16;211200;99.99
99999E00026857;1100;18;8;105600;99.99
99999E00026858;1716;14;16;164736;99.99
99999E00026870;1100;18;8;105600;99.99
99999E00026871;1100;18;8;105600;99.99
99999E00026886;1100;18;8;105600;99.99
99999E00026888;1716;14;16;164736;99.99
99999E00026895;858;14;8;82368;99.99
99999E00026903;980;16;8;94080;99.99
99999E00026909;920;15;8;88320;99.99
99999E00026914;2450;16;20;235200;99.99
99999E00026916;1042;17;8;100032;99.99
99999E00026917;1042;17;8;100032;99.99
99999E00026925;920;15;8;88320;99.99
99999E00026927;1100;18;8;105600;99.99
99999E00026932;920;15;8;88320;99.99
99999E00026952;980;16;8;94080;99.99
99999E00026953;1100;18;8;105600;99.99
99999E00026954;1100;18;8;105600;99.99
99999E00026956;2084;17;16;200064;99.99
99999E00026958;1100;18;8;105600;99.99
99999E00026959;1100;18;8;105600;99.99
99999E00026960;1100;18;8;105600;99.99
99999E00026961;920;15;8;88320;99.99
99999E00026965;1716;14;16;164736;99.99
99999E00026975;1100;18;8;105600;99.99
99999E00026977;1100;18;8;105600;99.99
99999E00026985;798;13;8;76608;99.99
99999E00026988;1100;18;8;105600;99.99
99999E00026989;1100;18;8;105600;99.99
99999E00026992;798;13;8;76608;99.99
99999E00026993;2750;18;20;264000;99.99
99999E00026995;1100;18;8;105600;99.99
99999E00026996;1716;14;16;164736;99.99
99999E00027000;1042;17;8;100032;99.99
99999E00027007;1100;18;8;105600;99.99
99999E00027016;1042;17;8;100032;99.99
99999E00027024;1100;18;8;105600;99.99
99999E00027027;1100;18;8;105600;99.99
99999E00027039;1042;17;8;100032;99.99
99999E00027041;1100;18;8;105600;99.99
99999E00027047;1100;18;8;105600;99.99
99999E00027055;2200;18;16;211200;99.99
99999E00027058;1650;18;12;158400;99.99
99999E00027061;1100;18;8;105600;99.99
99999E00027064;1042;17;8;100032;99.99
99999E00027083;858;14;8;82368;99.99
99999E00027086;1287;14;12;123552;99.99
99999E00027094;858;14;8;82368;99.99
99999E00027097;920;15;8;88320;99.99
99999E00027098;798;13;8;76608;99.99
99999E00027108;1042;17;8;100032;99.99
99999E00027117;1100;18;8;105600;99.99
99999E00027121;858;14;8;82368;99.99
99999E00027122;1042;17;8;100032;99.99
99999E00027127;1100;18;8;105600;99.99
99999E00027132;858;14;8;82368;99.99
99999E00027135;1100;18;8;105600;99.99
99999E00027143;1100;18;8;105600;99.99
99999E00027152;1100;18;8;105600;99.99
99999E00027159;816;14;8;78336;99.99
99999E00027161;1042;17;8;100032;99.99
99999E00027167;920;15;8;88320;99.99
99999E00027168;798;13;8;76608;99.99
99999E00027177;1042;17;8;100032;99.99
99999E00027180;1042;17;8;100032;99.99
99999E00027182;1100;18;8;105600;99.99
99999E00027191;1100;18;8;105600;99.99
99999E00027199;1100;18;8;105600;99.99
99999E00027207;1100;18;8;105600;99.99
99999E00027216;798;13;8;76608;99.99
99999E00027218;980;16;8;94080;99.99
99999E00027219;1100;18;8;105600;99.99
99999E00027220;1100;18;8;105600;99.99
99999E00027221;1100;18;8;105600;99.99
99999E00027223;1100;18;8;105600;99.99
99999E00027225;1100;18;8;105600;99.99
99999E00027227;1100;18;8;105600;99.99
99999E00027228;1042;17;8;100032;99.99
99999E00027229;858;14;8;82368;99.99
99999E00027234;1042;17;8;100032;99.99
99999E00027235;1563;17;12;150048;99.99
99999E00027240;1042;17;8;100032;99.99
99999E00027247;1100;18;8;105600;99.99
99999E00027250;858;14;8;82368;99.99
99999E00027256;1100;18;8;105600;99.99
99999E00027262;1100;18;8;105600;99.99
99999E00027265;1100;18;8;105600;99.99
99999E00027281;858;14;8;82368;99.99
99999E00027295;1042;17;8;100032;99.99
99999E00027298;1100;18;8;105600;99.99
99999E00027301;798;13;8;76608;99.99
99999E00027302;858;14;8;82368;99.99
99999E00027327;1100;18;8;105600;99.99
99999E00027340;798;13;8;76608;99.99
99999E00027368;1100;18;8;105600;99.99
99999E00027376;1100;18;8;105600;99.99
99999E00027379;1100;18;8;105600;99.99
99999E00027380;858;14;8;82368;99.99
99999E00027383;798;13;8;76608;99.99
99999E00027400;1100;18;8;105600;99.99
99999E00027402;798;13;8;76608;99.99
99999E00027404;1042;17;8;100032;99.99
99999E00027417;1100;18;8;105600;99.99
99999E00027432;920;15;8;88320;99.99
99999E00027441;1100;18;8;105600;99.99
99999E00027442;798;13;8;76608;99.99
99999E00027454;1552;18;12;148992;99.99
99999E00027464;1100;18;8;105600;99.99
99999E00027466;1960;16;16;188160;99.99
99999E00027470;1100;18;8;105600;99.99
99999E00027473;1100;18;8;105600;99.99
99999E00027476;1100;18;8;105600;99.99
99999E00027485;1100;18;8;105600;99.99
99999E00027488;858;14;8;82368;99.99
99999E00027494;2200;18;16;211200;99.99
99999E00027497;1100;18;8;105600;99.99
99999E00027503;1100;18;8;105600;99.99
99999E00027512;1100;18;8;105600;99.99
99999E00027515;1042;17;8;100032;99.99
99999E00027516;1042;17;8;100032;99.99
99999E00027518;1716;14;16;164736;99.99
99999E00027520;858;14;8;82368;99.99
99999E00027525;1100;18;8;105600;99.99
99999E00027529;1716;14;16;164736;99.99
99999E00027541;920;15;8;88320;99.99
99999E00027550;1100;18;8;105600;99.99
99999E00027572;920;15;8;88320;99.99
99999E00027580;858;14;8;82368;99.99
99999E00027587;1100;18;8;105600;99.99
99999E00027590;1100;18;16;105600;99.98
99999E00027593;980;16;8;94080;99.99
99999E00027595;2084;17;16;200064;99.99
99999E00027598;1100;18;8;105600;99.99
99999E00027637;920;15;8;88320;99.99
99999E00027658;980;16;8;94080;99.99
99999E00027661;1100;18;8;105600;99.99
99999E00027668;1042;17;8;100032;99.99
99999E00027669;1042;17;8;100032;99.99
99999E00027675;920;15;8;88320;99.99
99999E00027676;1100;18;8;105600;99.99
99999E00027678;980;16;8;94080;99.99
99999E00027686;920;15;8;88320;99.99
99999E00027703;1650;18;12;158400;99.99
99999E00027705;1100;18;8;105600;99.99
99999E00027711;1100;18;8;105600;99.99
99999E00027712;1100;18;8;105600;99.99
99999E00027715;1100;18;8;105600;99.99
99999E00027719;1100;18;8;105600;99.99
99999E00027722;1100;18;8;105600;99.99
99999E00027727;1100;18;8;105600;99.99
99999E00027729;1100;18;8;105600;99.99
99999E00027731;1100;18;8;105600;99.99
99999E00027732;1100;18;8;105600;99.99
99999E00027734;1100;18;8;105600;99.99
99999E00027737;1100;18;8;105600;99.99
99999E00027740;1100;18;8;105600;99.99
99999E00027741;1100;18;8;105600;99.99
99999E00027746;1100;18;8;105600;99.99
99999E00027748;1100;18;8;105600;99.99
99999E00027751;1100;18;8;105600;99.99
99999E00027752;1100;18;8;105600;99.99
99999E00027753;1100;18;8;105600;99.99
99999E00027759;1100;18;8;105600;99.99
99999E00027766;1100;18;8;105600;99.99
99999E00027768;1100;18;8;105600;99.99
99999E00027770;1100;18;8;105600;99.99
99999E00027773;1100;18;8;105600;99.99
99999E00027776;1100;18;8;105600;99.99
99999E00027787;920;15;8;88320;99.99
99999E00027793;1100;18;8;105600;99.99
99999E00027801;980;16;8;94080;99.99
99999E00027812;920;15;8;88320;99.99
99999E00027821;920;15;8;88320;99.99
99999E00027822;1042;17;8;100032;99.99
99999E00027823;858;14;8;82368;99.99
99999E00027835;798;13;8;76608;99.99
99999E00027836;2200;18;16;211200;99.99
99999E00027837;1100;18;8;105600;99.99
99999E00027846;2200;18;16;211200;99.99
99999E00027848;1100;18;8;105600;99.99
99999E00027851;2200;18;16;211200;99.99
99999E00027853;1042;17;8;100032;99.99
99999E00027860;1042;17;8;100032;99.99
99999E00027861;1042;17;8;100032;99.99
